,YogaPoses,ImageNumbers,label of class_6,label of class_20,label of class_82,_merge
4164,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,87.jpg,4,16,26,both
14132,Lord_of_the_Dance_Pose_or_Natarajasana_,211.jpg,0,3,39,both
13112,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,94.jpg,0,1,77,both
14091,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,63.jpg,3,11,37,both
7749,Sitting pose 1 (normal),3_562.jpg,1,4,57,both
7605,Side_Plank_Pose_or_Vasisthasana_,476.jpg,4,15,56,both
13230,Boat_Pose_or_Paripurna_Navasana_,202.jpg,5,19,2,both
1802,Cobra_Pose_or_Bhujangasana_,2_314.jpg,4,14,10,both
6691,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_252.jpg,1,7,49,both
9890,Upward_Facing_Two-Foot_Staff_Pose_or_Dwi_Pada_Viparita_Dandasana_,0_9.jpg,5,17,70,both
13536,Cow_Face_Pose_or_Gomukhasana_,382.jpg,1,5,13,both
15058,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,268.jpg,0,1,77,both
9839,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,126.jpg,5,17,69,both
3147,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_195.jpg,0,2,21,both
1937,Cockerel_Pose,4_183.jpg,2,9,11,both
10676,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,3_96.jpg,1,6,76,both
14154,Lord_of_the_Dance_Pose_or_Natarajasana_,574.jpg,0,3,39,both
2446,Crane_(Crow)_Pose_or_Bakasana_,1_246.jpg,2,9,14,both
9387,Supta_Virasana_Vajrasana,4_96.jpg,4,13,66,both
14237,Plow_Pose_or_Halasana_,583.jpg,3,12,45,both
9479,Tortoise_Pose,2_75.jpg,1,7,67,both
14330,Scale_Pose_or_Tolasana_,1_4.jpg,2,9,50,both
3968,Fish_Pose_or_Matsyasana_,337.jpg,4,13,25,both
4390,Garland_Pose_or_Malasana_,574.jpg,1,4,28,both
6307,Plow_Pose_or_Halasana_,158.jpg,3,12,45,both
8587,Standing_Forward_Bend_pose_or_Uttanasana_,1_0_393.jpg,0,1,60,both
7707,Sitting pose 1 (normal),2_292.jpg,1,4,57,both
11210,viparita_virabhadrasana_or_reverse_warrior_pose,145.jpg,0,2,81,both
4324,Garland_Pose_or_Malasana_,397.jpg,1,4,28,both
11701,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,287.jpg,0,1,17,both
7187,Seated_Forward_Bend_pose_or_Paschimottanasana_,182.jpg,1,7,52,both
8870,Supported_Headstand_pose_or_Salamba_Sirsasana_,344.jpg,3,11,63,both
14200,Noose_Pose_or_Pasasana_,493.jpg,1,4,41,both
10784,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,523.jpg,0,1,77,both
8348,Standing_Forward_Bend_pose_or_Uttanasana_,1_447.jpg,0,1,60,both
11496,Child_Pose_or_Balasana_,51.jpg,4,14,9,both
3695,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,1_120.jpg,3,11,23,both
6168,Plank_Pose_or_Kumbhakasana_,115.jpg,4,16,44,both
2332,Crane_(Crow)_Pose_or_Bakasana_,1_94.jpg,2,9,14,both
12417,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_140.jpg,1,7,49,both
10223,Virasana_or_Vajrasana,1_260.jpg,1,5,72,both
2736,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,130.jpg,0,1,17,both
7474,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,3_110.jpg,2,10,55,both
2679,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,97.jpg,0,1,17,both
3650,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_25.jpg,0,2,22,both
10593,Warrior_I_Pose_or_Virabhadrasana_I_,1_344.jpg,0,2,75,both
3319,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_249.jpg,0,2,21,both
9098,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_277.jpg,3,11,64,both
10463,Warrior_II_Pose_or_Virabhadrasana_II_,415.jpg,0,3,74,both
6867,Scorpion_pose_or_vrischikasana,1_179.jpg,3,12,51,both
6166,Plank_Pose_or_Kumbhakasana_,482.jpg,4,16,44,both
1015,Cat_Cow_Pose_or_Marjaryasana_,2_348.jpg,5,18,7,both
1811,Cobra_Pose_or_Bhujangasana_,1_60.jpg,4,14,10,both
7068,Seated_Forward_Bend_pose_or_Paschimottanasana_,628.jpg,1,7,52,both
4292,Garland_Pose_or_Malasana_,97.jpg,1,4,28,both
4841,Half_Moon_Pose_or_Ardha_Chandrasana_,0_434.jpg,0,2,31,both
10588,Warrior_I_Pose_or_Virabhadrasana_I_,1_568.jpg,0,2,75,both
11408,Camel_Pose_or_Ustrasana_,35.jpg,5,17,6,both
2200,Cow_Face_Pose_or_Gomukhasana_,180.jpg,1,5,13,both
5546,Locust_Pose_or_Salabhasana_,0_447.jpg,4,14,38,both
7952,Sitting pose 1 (normal),3_587.jpg,1,4,57,both
11295,Boat_Pose_or_Paripurna_Navasana_,475.jpg,5,19,2,both
14775,Supta_Virasana_Vajrasana,2_372.jpg,4,13,66,both
10924,Wild_Thing_pose_or_Camatkarasana_,304.jpg,5,17,78,both
13484,Cobra_Pose_or_Bhujangasana_,1_80.jpg,4,14,10,both
456,Bow_Pose_or_Dhanurasana_,551.jpg,5,19,4,both
6456,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,1_125.jpg,2,10,46,both
3594,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_329.jpg,0,2,22,both
3603,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,2_0_196.jpg,0,2,22,both
8320,Staff_Pose_or_Dandasana_,0_143.jpg,1,4,59,both
12854,Tortoise_Pose,2_225.jpg,1,7,67,both
1542,Child_Pose_or_Balasana_,0_306.jpg,4,14,9,both
9860,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,2.jpg,5,17,69,both
938,Camel_Pose_or_Ustrasana_,0_92.jpg,5,17,6,both
9124,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_270.jpg,3,11,64,both
6223,Plow_Pose_or_Halasana_,233.jpg,3,12,45,both
4105,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,232.jpg,4,16,26,both
10617,Warrior_I_Pose_or_Virabhadrasana_I_,1_554.jpg,0,2,75,both
12103,Handstand_pose_or_Adho_Mukha_Vrksasana_,204.jpg,3,11,32,both
10044,Upward_Plank_Pose_or_Purvottanasana_,323.jpg,5,17,71,both
5138,Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,1_134.jpg,1,7,34,both
7797,Sitting pose 1 (normal),1_530.jpg,1,4,57,both
10064,Virasana_or_Vajrasana,1_393.jpg,1,5,72,both
6728,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_64.jpg,1,7,49,both
2719,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,0_284.jpg,0,1,17,both
540,Bow_Pose_or_Dhanurasana_,452.jpg,5,19,4,both
4463,Gate_Pose_or_Parighasana_,285.jpg,0,2,29,both
5235,Intense_Side_Stretch_Pose_or_Parsvottanasana_,0_55.jpg,0,1,36,both
12851,Tortoise_Pose,1_98.jpg,1,7,67,both
8495,Standing_Forward_Bend_pose_or_Uttanasana_,1_661.jpg,0,1,60,both
9656,Tree_Pose_or_Vrksasana_,348.jpg,0,0,68,both
2344,Crane_(Crow)_Pose_or_Bakasana_,1_138.jpg,2,9,14,both
12223,Lord_of_the_Dance_Pose_or_Natarajasana_,287.jpg,0,3,39,both
298,Bound_Angle_Pose_or_Baddha_Konasana_,1_358.jpg,1,4,3,both
422,Bound_Angle_Pose_or_Baddha_Konasana_,1_59.jpg,1,4,3,both
127,Boat_Pose_or_Paripurna_Navasana_,0_479.jpg,5,19,2,both
12446,Scorpion_pose_or_vrischikasana,1_4.jpg,3,12,51,both
12082,Half_Moon_Pose_or_Ardha_Chandrasana_,551.jpg,0,2,31,both
206,Boat_Pose_or_Paripurna_Navasana_,352.jpg,5,19,2,both
350,Bound_Angle_Pose_or_Baddha_Konasana_,1_448.jpg,1,4,3,both
8056,Sitting pose 1 (normal),1_365.jpg,1,4,57,both
7516,Side_Plank_Pose_or_Vasisthasana_,401.jpg,4,15,56,both
7282,Shoulder-Pressing_Pose_or_Bhujapidasana_,125.jpg,2,9,53,both
8918,Supported_Headstand_pose_or_Salamba_Sirsasana_,586.jpg,3,11,63,both
7744,Sitting pose 1 (normal),3_539.jpg,1,4,57,both
9056,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_511.jpg,3,11,64,both
5364,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,135.jpg,3,11,37,both
13792,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,1_269.jpg,3,11,23,both
12063,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_346.jpg,1,5,30,both
2388,Crane_(Crow)_Pose_or_Bakasana_,1_42.jpg,2,9,14,both
270,Boat_Pose_or_Paripurna_Navasana_,540.jpg,5,19,2,both
12872,Tree_Pose_or_Vrksasana_,80.jpg,0,0,68,both
14002,Half_Moon_Pose_or_Ardha_Chandrasana_,476.jpg,0,2,31,both
4066,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,11.jpg,4,16,26,both
8528,Standing_Forward_Bend_pose_or_Uttanasana_,2_0_205.jpg,0,1,60,both
633,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,619.jpg,5,17,5,both
7445,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,2_102.jpg,2,10,55,both
1549,Child_Pose_or_Balasana_,0_9.jpg,4,14,9,both
11587,Corpse_Pose_or_Savasana_,271.jpg,4,13,12,both
8904,Supported_Headstand_pose_or_Salamba_Sirsasana_,78.jpg,3,11,63,both
13237,Bound_Angle_Pose_or_Baddha_Konasana_,1_465.jpg,1,4,3,both
1562,Cobra_Pose_or_Bhujangasana_,3_147.jpg,4,14,10,both
12532,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,3_493.jpg,2,10,55,both
473,Bow_Pose_or_Dhanurasana_,0_658.jpg,5,19,4,both
4455,Gate_Pose_or_Parighasana_,294.jpg,0,2,29,both
7460,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,1_9.jpg,2,10,55,both
9684,Tree_Pose_or_Vrksasana_,0_35.jpg,0,0,68,both
14275,Rajakapotasana,606.jpg,1,8,47,both
1197,Chair_Pose_or_Utkatasana_,493.jpg,0,0,8,both
6145,Pigeon_Pose_or_Kapotasana_,274.jpg,5,17,43,both
3468,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_601.jpg,0,2,22,both
562,Bow_Pose_or_Dhanurasana_,595.jpg,5,19,4,both
2840,Eagle_Pose_or_Garudasana_,522.jpg,0,0,18,both
14014,Handstand_pose_or_Adho_Mukha_Vrksasana_,351.jpg,3,11,32,both
7930,Sitting pose 1 (normal),1_346.jpg,1,4,57,both
103,Boat_Pose_or_Paripurna_Navasana_,0_166.jpg,5,19,2,both
11781,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_340.jpg,0,2,21,both
6517,Rajakapotasana,446.jpg,1,8,47,both
5893,Low_Lunge_pose_or_Anjaneyasana_,600.jpg,0,2,40,both
4271,Frog_Pose_or_Bhekasana,1_47.jpg,4,14,27,both
14311,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_225.jpg,1,7,49,both
11965,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,357.jpg,4,16,26,both
283,Boat_Pose_or_Paripurna_Navasana_,0_474.jpg,5,19,2,both
4200,Frog_Pose_or_Bhekasana,1_5.jpg,4,14,27,both
4054,Fish_Pose_or_Matsyasana_,0_365.jpg,4,13,25,both
3934,Fish_Pose_or_Matsyasana_,226.jpg,4,13,25,both
1785,Cobra_Pose_or_Bhujangasana_,3_627.jpg,4,14,10,both
11398,Camel_Pose_or_Ustrasana_,599.jpg,5,17,6,both
2149,Cow_Face_Pose_or_Gomukhasana_,83.jpg,1,5,13,both
3842,Firefly_Pose_or_Tittibhasana_,277.jpg,2,9,24,both
5919,Low_Lunge_pose_or_Anjaneyasana_,528.jpg,0,2,40,both
11632,Cow_Face_Pose_or_Gomukhasana_,307.jpg,1,5,13,both
2930,Eight-Angle_Pose_or_Astavakrasana_,129.jpg,2,10,19,both
3610,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_357.jpg,0,2,22,both
3063,Extended_Puppy_Pose_or_Uttana_Shishosana_,66.jpg,4,14,20,both
1363,Child_Pose_or_Balasana_,209.jpg,4,14,9,both
5918,Low_Lunge_pose_or_Anjaneyasana_,380.jpg,0,2,40,both
9313,Supta_Virasana_Vajrasana,3_172.jpg,4,13,66,both
6470,Rajakapotasana,641.jpg,1,8,47,both
3377,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_251.jpg,0,2,22,both
189,Boat_Pose_or_Paripurna_Navasana_,562.jpg,5,19,2,both
8228,Split pose,2_76.jpg,1,6,58,both
4167,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,325.jpg,4,16,26,both
14047,Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,1_528.jpg,1,7,34,both
677,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,43.jpg,5,17,5,both
715,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,93.jpg,5,17,5,both
5622,Lord_of_the_Dance_Pose_or_Natarajasana_,37.jpg,0,3,39,both
10132,Virasana_or_Vajrasana,2_255.jpg,1,5,72,both
10917,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,0_482.jpg,0,1,77,both
5334,Intense_Side_Stretch_Pose_or_Parsvottanasana_,447.jpg,0,1,36,both
14948,Warrior_III_Pose_or_Virabhadrasana_III_,332.jpg,0,3,73,both
780,Camel_Pose_or_Ustrasana_,498.jpg,5,17,6,both
9389,Supta_Virasana_Vajrasana,2_496.jpg,4,13,66,both
10591,Warrior_I_Pose_or_Virabhadrasana_I_,1_720.jpg,0,2,75,both
11215,viparita_virabhadrasana_or_reverse_warrior_pose,51.jpg,0,2,81,both
4877,Handstand_pose_or_Adho_Mukha_Vrksasana_,262.jpg,3,11,32,both
11304,Boat_Pose_or_Paripurna_Navasana_,261.jpg,5,19,2,both
6583,Reclining_Hand-to-Big-Toe_Pose_or_Supta_Padangusthasana_,0_327.jpg,4,13,48,both
14061,Heron_Pose_or_Krounchasana_,2_66.jpg,1,8,35,both
11125,Yogic_sleep_pose,1_31.jpg,4,13,80,both
5180,Heron_Pose_or_Krounchasana_,2_110.jpg,1,8,35,both
1188,Chair_Pose_or_Utkatasana_,0_500.jpg,0,0,8,both
6899,Scorpion_pose_or_vrischikasana,3_561.jpg,3,12,51,both
6902,Scorpion_pose_or_vrischikasana,1_50.jpg,3,12,51,both
2273,Cow_Face_Pose_or_Gomukhasana_,469.jpg,1,5,13,both
4803,Half_Moon_Pose_or_Ardha_Chandrasana_,474.jpg,0,2,31,both
7581,Side_Plank_Pose_or_Vasisthasana_,317.jpg,4,15,56,both
1783,Cobra_Pose_or_Bhujangasana_,3_75.jpg,4,14,10,both
12891,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,401.jpg,5,17,69,both
2539,Dolphin_Plank_Pose_or_Makara_Adho_Mukha_Svanasana_,2.jpg,4,16,15,both
9170,Supta_Baddha_Konasana_,2_176.jpg,4,13,65,both
6992,Scorpion_pose_or_vrischikasana,1_60.jpg,3,12,51,both
5535,Locust_Pose_or_Salabhasana_,398.jpg,4,14,38,both
10547,Warrior_I_Pose_or_Virabhadrasana_I_,1_0_68.jpg,0,2,75,both
7583,Side_Plank_Pose_or_Vasisthasana_,121.jpg,4,15,56,both
14800,Tortoise_Pose,2_61.jpg,1,7,67,both
4040,Fish_Pose_or_Matsyasana_,0_345.jpg,4,13,25,both
4405,Garland_Pose_or_Malasana_,0_168.jpg,1,4,28,both
2057,Corpse_Pose_or_Savasana_,192.jpg,4,13,12,both
5161,Heron_Pose_or_Krounchasana_,2_61.jpg,1,8,35,both
9947,Upward_Plank_Pose_or_Purvottanasana_,0_480.jpg,5,17,71,both
8449,Standing_Forward_Bend_pose_or_Uttanasana_,1_369.jpg,0,1,60,both
6346,Plow_Pose_or_Halasana_,0_147.jpg,3,12,45,both
9,Akarna_Dhanurasana,96.jpg,1,8,0,both
9508,Tortoise_Pose,2_8.jpg,1,7,67,both
10583,Warrior_I_Pose_or_Virabhadrasana_I_,1_167.jpg,0,2,75,both
8594,Standing_Split_pose_or_Urdhva_Prasarita_Eka_Padasana_,1_39.jpg,0,3,61,both
3783,Firefly_Pose_or_Tittibhasana_,147.jpg,2,9,24,both
14137,Lord_of_the_Dance_Pose_or_Natarajasana_,425.jpg,0,3,39,both
5363,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,40.jpg,3,11,37,both
2834,Eagle_Pose_or_Garudasana_,237.jpg,0,0,18,both
3855,Firefly_Pose_or_Tittibhasana_,276.jpg,2,9,24,both
5713,Lord_of_the_Dance_Pose_or_Natarajasana_,339.jpg,0,3,39,both
12982,Virasana_or_Vajrasana,1_498.jpg,1,5,72,both
11964,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,132.jpg,4,16,26,both
649,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,476.jpg,5,17,5,both
5325,Intense_Side_Stretch_Pose_or_Parsvottanasana_,291.jpg,0,1,36,both
12522,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,2_36.jpg,2,10,55,both
15044,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,284.jpg,0,1,77,both
331,Bound_Angle_Pose_or_Baddha_Konasana_,1_250.jpg,1,4,3,both
14076,Intense_Side_Stretch_Pose_or_Parsvottanasana_,243.jpg,0,1,36,both
2327,Cow_Face_Pose_or_Gomukhasana_,0_190.jpg,1,5,13,both
13835,Fish_Pose_or_Matsyasana_,412.jpg,4,13,25,both
10331,Warrior_III_Pose_or_Virabhadrasana_III_,349.jpg,0,3,73,both
14952,Warrior_III_Pose_or_Virabhadrasana_III_,344.jpg,0,3,73,both
459,Bow_Pose_or_Dhanurasana_,363.jpg,5,19,4,both
625,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,126.jpg,5,17,5,both
11535,Cobra_Pose_or_Bhujangasana_,1_405.jpg,4,14,10,both
13052,Warrior_I_Pose_or_Virabhadrasana_I_,1_545.jpg,0,2,75,both
4037,Fish_Pose_or_Matsyasana_,119.jpg,4,13,25,both
14913,Virasana_or_Vajrasana,2_261.jpg,1,5,72,both
14147,Lord_of_the_Dance_Pose_or_Natarajasana_,517.jpg,0,3,39,both
3770,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,1_98.jpg,3,11,23,both
10447,Warrior_II_Pose_or_Virabhadrasana_II_,147.jpg,0,3,74,both
7847,Sitting pose 1 (normal),2_0_15.jpg,1,4,57,both
1564,Cobra_Pose_or_Bhujangasana_,1_488.jpg,4,14,10,both
13134,Wild_Thing_pose_or_Camatkarasana_,160.jpg,5,17,78,both
12212,Lord_of_the_Dance_Pose_or_Natarajasana_,325.jpg,0,3,39,both
6782,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_0_138.jpg,1,7,49,both
12993,Virasana_or_Vajrasana,1_266.jpg,1,5,72,both
1186,Chair_Pose_or_Utkatasana_,523.jpg,0,0,8,both
9927,Upward_Plank_Pose_or_Purvottanasana_,200.jpg,5,17,71,both
2494,Crane_(Crow)_Pose_or_Bakasana_,1_32.jpg,2,9,14,both
8875,Supported_Headstand_pose_or_Salamba_Sirsasana_,435.jpg,3,11,63,both
3969,Fish_Pose_or_Matsyasana_,95.jpg,4,13,25,both
12225,Lord_of_the_Dance_Pose_or_Natarajasana_,378.jpg,0,3,39,both
13398,Chair_Pose_or_Utkatasana_,184.jpg,0,0,8,both
1594,Cobra_Pose_or_Bhujangasana_,1_559.jpg,4,14,10,both
5517,Locust_Pose_or_Salabhasana_,0_583.jpg,4,14,38,both
12603,Sitting pose 1 (normal),1_520.jpg,1,4,57,both
5038,Happy_Baby_Pose_or_Ananda_Balasana_,0_282.jpg,4,13,33,both
9529,Tree_Pose_or_Vrksasana_,0_93.jpg,0,0,68,both
1717,Cobra_Pose_or_Bhujangasana_,2_170.jpg,4,14,10,both
14425,Side-Reclining_Leg_Lift_pose_or_Anantasana_,144.jpg,4,15,54,both
5814,Lord_of_the_Dance_Pose_or_Natarajasana_,551.jpg,0,3,39,both
14726,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_512.jpg,3,11,64,both
4530,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_418.jpg,1,5,30,both
9558,Tree_Pose_or_Vrksasana_,113.jpg,0,0,68,both
7272,Shoulder-Pressing_Pose_or_Bhujapidasana_,137.jpg,2,9,53,both
12949,Upward_Plank_Pose_or_Purvottanasana_,292.jpg,5,17,71,both
5470,Locust_Pose_or_Salabhasana_,315.jpg,4,14,38,both
4985,Happy_Baby_Pose_or_Ananda_Balasana_,292.jpg,4,13,33,both
13264,Bow_Pose_or_Dhanurasana_,598.jpg,5,19,4,both
14467,Side_Plank_Pose_or_Vasisthasana_,185.jpg,4,15,56,both
13603,Dolphin_Plank_Pose_or_Makara_Adho_Mukha_Svanasana_,464.jpg,4,16,15,both
915,Camel_Pose_or_Ustrasana_,296.jpg,5,17,6,both
14023,Handstand_pose_or_Adho_Mukha_Vrksasana_,318.jpg,3,11,32,both
926,Camel_Pose_or_Ustrasana_,633.jpg,5,17,6,both
11963,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,438.jpg,4,16,26,both
14028,Happy_Baby_Pose_or_Ananda_Balasana_,42.jpg,4,13,33,both
9423,Tortoise_Pose,2_104.jpg,1,7,67,both
2903,Eagle_Pose_or_Garudasana_,201.jpg,0,0,18,both
11278,Bharadvaja's_Twist_pose_or_Bharadvajasana_I_,444.jpg,1,5,1,both
7452,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,2_417.jpg,2,10,55,both
12043,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_516.jpg,1,5,30,both
14327,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_45.jpg,1,7,49,both
2459,Crane_(Crow)_Pose_or_Bakasana_,1_310.jpg,2,9,14,both
7823,Sitting pose 1 (normal),1_232.jpg,1,4,57,both
4202,Frog_Pose_or_Bhekasana,1_20.jpg,4,14,27,both
5489,Locust_Pose_or_Salabhasana_,260.jpg,4,14,38,both
3810,Firefly_Pose_or_Tittibhasana_,212.jpg,2,9,24,both
8093,Sitting pose 1 (normal),3_0_126.jpg,1,4,57,both
7144,Seated_Forward_Bend_pose_or_Paschimottanasana_,204.jpg,1,7,52,both
11272,Bharadvaja's_Twist_pose_or_Bharadvajasana_I_,40.jpg,1,5,1,both
4604,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_181.jpg,1,5,30,both
14830,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,194.jpg,5,17,69,both
7179,Seated_Forward_Bend_pose_or_Paschimottanasana_,446.jpg,1,7,52,both
7381,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,2_379.jpg,2,10,55,both
2921,Eight-Angle_Pose_or_Astavakrasana_,362.jpg,2,10,19,both
8933,Supported_Headstand_pose_or_Salamba_Sirsasana_,57.jpg,3,11,63,both
3303,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,2_552.jpg,0,2,21,both
8350,Standing_Forward_Bend_pose_or_Uttanasana_,2_150.jpg,0,1,60,both
3206,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,4_107.jpg,0,2,21,both
8191,Split pose,2_487.jpg,1,6,58,both
3012,Eight-Angle_Pose_or_Astavakrasana_,368.jpg,2,10,19,both
13221,Boat_Pose_or_Paripurna_Navasana_,192.jpg,5,19,2,both
6738,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_230.jpg,1,7,49,both
7808,Sitting pose 1 (normal),1_0_90.jpg,1,4,57,both
14705,Supported_Headstand_pose_or_Salamba_Sirsasana_,575.jpg,3,11,63,both
992,Cat_Cow_Pose_or_Marjaryasana_,2_243.jpg,5,18,7,both
9597,Tree_Pose_or_Vrksasana_,590.jpg,0,0,68,both
4371,Garland_Pose_or_Malasana_,414.jpg,1,4,28,both
1662,Cobra_Pose_or_Bhujangasana_,2_345.jpg,4,14,10,both
8174,Split pose,2_309.jpg,1,6,58,both
2586,Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,0_36.jpg,0,1,16,both
13641,Eagle_Pose_or_Garudasana_,340.jpg,0,0,18,both
7076,Seated_Forward_Bend_pose_or_Paschimottanasana_,0_695.jpg,1,7,52,both
6788,Scale_Pose_or_Tolasana_,1_94.jpg,2,9,50,both
5648,Lord_of_the_Dance_Pose_or_Natarajasana_,407.jpg,0,3,39,both
3685,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,1_411.jpg,3,11,23,both
8919,Supported_Headstand_pose_or_Salamba_Sirsasana_,79.jpg,3,11,63,both
3684,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,1_492.jpg,3,11,23,both
8189,Split pose,2_0_203.jpg,1,6,58,both
9509,Tortoise_Pose,1_99.jpg,1,7,67,both
5315,Intense_Side_Stretch_Pose_or_Parsvottanasana_,166.jpg,0,1,36,both
14909,Virasana_or_Vajrasana,1_200.jpg,1,5,72,both
13261,Bow_Pose_or_Dhanurasana_,502.jpg,5,19,4,both
12311,Plank_Pose_or_Kumbhakasana_,178.jpg,4,16,44,both
8209,Split pose,1_363.jpg,1,6,58,both
1092,Cat_Cow_Pose_or_Marjaryasana_,1_476.jpg,5,18,7,both
4010,Fish_Pose_or_Matsyasana_,49.jpg,4,13,25,both
2323,Cow_Face_Pose_or_Gomukhasana_,0_178.jpg,1,5,13,both
9229,Supta_Baddha_Konasana_,2_326.jpg,4,13,65,both
6337,Plow_Pose_or_Halasana_,128.jpg,3,12,45,both
8769,Standing_big_toe_hold_pose_or_Utthita_Padangusthasana,40.jpg,0,3,62,both
4262,Frog_Pose_or_Bhekasana,1_63.jpg,4,14,27,both
13844,Fish_Pose_or_Matsyasana_,108.jpg,4,13,25,both
10185,Virasana_or_Vajrasana,2_454.jpg,1,5,72,both
144,Boat_Pose_or_Paripurna_Navasana_,0_382.jpg,5,19,2,both
11195,viparita_virabhadrasana_or_reverse_warrior_pose,512.jpg,0,2,81,both
11357,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,159.jpg,5,17,5,both
7857,Sitting pose 1 (normal),1_120.jpg,1,4,57,both
3329,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_282.jpg,0,2,21,both
9242,Supta_Baddha_Konasana_,1_53.jpg,4,13,65,both
6082,Peacock_Pose_or_Mayurasana_,162.jpg,4,16,42,both
11744,Eagle_Pose_or_Garudasana_,197.jpg,0,0,18,both
7719,Sitting pose 1 (normal),2_266.jpg,1,4,57,both
14176,Low_Lunge_pose_or_Anjaneyasana_,231.jpg,0,2,40,both
689,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,398.jpg,5,17,5,both
