,YogaPoses,ImageNumbers,label of class_6,label of class_20,label of class_82,_merge
342,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,585.jpg,5,17,5,both
4617,Standing_Split_pose_or_Urdhva_Prasarita_Eka_Padasana_,1_185.jpg,0,3,61,both
5481,Warrior_III_Pose_or_Virabhadrasana_III_,326.jpg,0,3,73,both
4703,Supported_Headstand_pose_or_Salamba_Sirsasana_,493.jpg,3,11,63,both
7393,Corpse_Pose_or_Savasana_,244.jpg,4,13,12,both
3162,Lord_of_the_Dance_Pose_or_Natarajasana_,226.jpg,0,3,39,both
7337,Cobra_Pose_or_Bhujangasana_,1_214.jpg,4,14,10,both
1920,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_605.jpg,0,2,22,both
5360,Virasana_or_Vajrasana,2_75.jpg,1,5,72,both
1605,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_187.jpg,0,2,21,both
6410,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,438.jpg,4,16,26,both
5224,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,358.jpg,5,17,69,both
3836,Seated_Forward_Bend_pose_or_Paschimottanasana_,209.jpg,1,7,52,both
2501,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,2_78.jpg,1,5,30,both
780,Cobra_Pose_or_Bhujangasana_,3_66.jpg,4,14,10,both
666,Child_Pose_or_Balasana_,574.jpg,4,14,9,both
454,Camel_Pose_or_Ustrasana_,111.jpg,5,17,6,both
892,Cobra_Pose_or_Bhujangasana_,2_314.jpg,4,14,10,both
952,Cockerel_Pose,4_455.jpg,2,9,11,both
2433,Gate_Pose_or_Parighasana_,213.jpg,0,2,29,both
2464,Gate_Pose_or_Parighasana_,334.jpg,0,2,29,both
8055,Standing_Forward_Bend_pose_or_Uttanasana_,1_479.jpg,0,1,60,both
4269,Sitting pose 1 (normal),1_253.jpg,1,4,57,both
7889,Reclining_Hand-to-Big-Toe_Pose_or_Supta_Padangusthasana_,243.jpg,4,13,48,both
4681,Supported_Headstand_pose_or_Salamba_Sirsasana_,261.jpg,3,11,63,both
7378,Cockerel_Pose,2_9.jpg,2,9,11,both
950,Cockerel_Pose,4_307.jpg,2,9,11,both
5986,Boat_Pose_or_Paripurna_Navasana_,390.jpg,5,19,2,both
5767,Wild_Thing_pose_or_Camatkarasana_,158.jpg,5,17,78,both
4249,Sitting pose 1 (normal),2_31.jpg,1,4,57,both
1509,Eight-Angle_Pose_or_Astavakrasana_,30.jpg,2,10,19,both
3779,Scorpion_pose_or_vrischikasana,1_32.jpg,3,12,51,both
5313,Upward_Plank_Pose_or_Purvottanasana_,145.jpg,5,17,71,both
2585,Half_Moon_Pose_or_Ardha_Chandrasana_,594.jpg,0,2,31,both
3030,Locust_Pose_or_Salabhasana_,568.jpg,4,14,38,both
2943,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,95.jpg,3,11,37,both
1053,Corpse_Pose_or_Savasana_,426.jpg,4,13,12,both
2397,Garland_Pose_or_Malasana_,95.jpg,1,4,28,both
2229,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,495.jpg,4,16,26,both
5185,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,184.jpg,5,17,69,both
1579,Extended_Puppy_Pose_or_Uttana_Shishosana_,47.jpg,4,14,20,both
5483,Warrior_III_Pose_or_Virabhadrasana_III_,300.jpg,0,3,73,both
944,Cobra_Pose_or_Bhujangasana_,1_526.jpg,4,14,10,both
1473,Eagle_Pose_or_Garudasana_,245.jpg,0,0,18,both
7098,Warrior_II_Pose_or_Virabhadrasana_II_,383.jpg,0,3,74,both
2195,Fish_Pose_or_Matsyasana_,479.jpg,4,13,25,both
7045,Upward_Plank_Pose_or_Purvottanasana_,22.jpg,5,17,71,both
1998,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,2_72.jpg,3,11,23,both
5627,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,2_34.jpg,1,6,76,both
2071,Firefly_Pose_or_Tittibhasana_,396.jpg,2,9,24,both
7233,Bow_Pose_or_Dhanurasana_,96.jpg,5,19,4,both
7094,Warrior_II_Pose_or_Virabhadrasana_II_,392.jpg,0,3,74,both
2055,Firefly_Pose_or_Tittibhasana_,170.jpg,2,9,24,both
6175,Cow_Face_Pose_or_Gomukhasana_,182.jpg,1,5,13,both
6004,Bound_Angle_Pose_or_Baddha_Konasana_,1_351.jpg,1,4,3,both
3437,Plow_Pose_or_Halasana_,229.jpg,3,12,45,both
396,Camel_Pose_or_Ustrasana_,429.jpg,5,17,6,both
4502,Standing_Forward_Bend_pose_or_Uttanasana_,2_19.jpg,0,1,60,both
5151,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,180.jpg,5,17,69,both
4435,Staff_Pose_or_Dandasana_,11.jpg,1,4,59,both
541,Cat_Cow_Pose_or_Marjaryasana_,2_365.jpg,5,18,7,both
1136,Cow_Face_Pose_or_Gomukhasana_,12.jpg,1,5,13,both
1408,Eagle_Pose_or_Garudasana_,232.jpg,0,0,18,both
1790,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,2_197.jpg,0,2,22,both
4605,Standing_Split_pose_or_Urdhva_Prasarita_Eka_Padasana_,1_46.jpg,0,3,61,both
2582,Half_Moon_Pose_or_Ardha_Chandrasana_,87.jpg,0,2,31,both
3963,Shoulder-Pressing_Pose_or_Bhujapidasana_,669.jpg,2,9,53,both
2598,Half_Moon_Pose_or_Ardha_Chandrasana_,286.jpg,0,2,31,both
3842,Seated_Forward_Bend_pose_or_Paschimottanasana_,58.jpg,1,7,52,both
5544,Warrior_II_Pose_or_Virabhadrasana_II_,273.jpg,0,3,74,both
6541,Heron_Pose_or_Krounchasana_,2_229.jpg,1,8,35,both
4619,Standing_big_toe_hold_pose_or_Utthita_Padangusthasana,258.jpg,0,3,62,both
493,Cat_Cow_Pose_or_Marjaryasana_,2_403.jpg,5,18,7,both
3521,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,1_15.jpg,2,10,46,both
8180,Tree_Pose_or_Vrksasana_,245.jpg,0,0,68,both
175,Bound_Angle_Pose_or_Baddha_Konasana_,1_257.jpg,1,4,3,both
8283,Warrior_II_Pose_or_Virabhadrasana_II_,287.jpg,0,3,74,both
800,Cobra_Pose_or_Bhujangasana_,1_562.jpg,4,14,10,both
3272,Peacock_Pose_or_Mayurasana_,171.jpg,4,16,42,both
1589,Extended_Puppy_Pose_or_Uttana_Shishosana_,71.jpg,4,14,20,both
6163,Corpse_Pose_or_Savasana_,6.jpg,4,13,12,both
8349,Yogic_sleep_pose,1_124.jpg,4,13,80,both
4980,Supta_Virasana_Vajrasana,3_227.jpg,4,13,66,both
5927,viparita_virabhadrasana_or_reverse_warrior_pose,153.jpg,0,2,81,both
3614,Reclining_Hand-to-Big-Toe_Pose_or_Supta_Padangusthasana_,1.jpg,4,13,48,both
288,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,208.jpg,5,17,5,both
5938,viparita_virabhadrasana_or_reverse_warrior_pose,51.jpg,0,2,81,both
4187,Side_Plank_Pose_or_Vasisthasana_,208.jpg,4,15,56,both
7580,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,2_328.jpg,3,11,23,both
3513,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,2_101.jpg,2,10,46,both
3145,Lord_of_the_Dance_Pose_or_Natarajasana_,510.jpg,0,3,39,both
7485,Eight-Angle_Pose_or_Astavakrasana_,319.jpg,2,10,19,both
941,Cobra_Pose_or_Bhujangasana_,3_188.jpg,4,14,10,both
176,Bound_Angle_Pose_or_Baddha_Konasana_,1_592.jpg,1,4,3,both
8252,Warrior_III_Pose_or_Virabhadrasana_III_,84.jpg,0,3,73,both
3005,Locust_Pose_or_Salabhasana_,260.jpg,4,14,38,both
1033,Corpse_Pose_or_Savasana_,9.jpg,4,13,12,both
5155,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,266.jpg,5,17,69,both
1497,Eight-Angle_Pose_or_Astavakrasana_,215.jpg,2,10,19,both
5695,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,240.jpg,0,1,77,both
5610,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,2_141.jpg,1,6,76,both
5103,Tree_Pose_or_Vrksasana_,23.jpg,0,0,68,both
8321,Wild_Thing_pose_or_Camatkarasana_,109.jpg,5,17,78,both
633,Child_Pose_or_Balasana_,192.jpg,4,14,9,both
7757,Heron_Pose_or_Krounchasana_,2_66.jpg,1,8,35,both
3883,Seated_Forward_Bend_pose_or_Paschimottanasana_,322.jpg,1,7,52,both
5982,Bharadvaja's_Twist_pose_or_Bharadvajasana_I_,444.jpg,1,5,1,both
6323,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_83.jpg,0,2,21,both
2355,Garland_Pose_or_Malasana_,196.jpg,1,4,28,both
5496,Warrior_III_Pose_or_Virabhadrasana_III_,426.jpg,0,3,73,both
5115,Tree_Pose_or_Vrksasana_,425.jpg,0,0,68,both
3507,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,2_114.jpg,2,10,46,both
7694,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,2_554.jpg,1,5,30,both
566,Chair_Pose_or_Utkatasana_,124.jpg,0,0,8,both
7356,Cobra_Pose_or_Bhujangasana_,3_599.jpg,4,14,10,both
3704,Scale_Pose_or_Tolasana_,1_147.jpg,2,9,50,both
6489,Half_Moon_Pose_or_Ardha_Chandrasana_,473.jpg,0,2,31,both
4377,Split pose,2_437.jpg,1,6,58,both
7055,Upward_Plank_Pose_or_Purvottanasana_,230.jpg,5,17,71,both
5631,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,2_4.jpg,1,6,76,both
135,Bound_Angle_Pose_or_Baddha_Konasana_,2_306.jpg,1,4,3,both
3227,Low_Lunge_pose_or_Anjaneyasana_,250.jpg,0,2,40,both
3918,Seated_Forward_Bend_pose_or_Paschimottanasana_,615.jpg,1,7,52,both
6364,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,2_70.jpg,3,11,23,both
7619,Fish_Pose_or_Matsyasana_,545.jpg,4,13,25,both
6021,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,159.jpg,5,17,5,both
5406,Virasana_or_Vajrasana,2_263.jpg,1,5,72,both
152,Bound_Angle_Pose_or_Baddha_Konasana_,1_484.jpg,1,4,3,both
5653,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,3_55.jpg,1,6,76,both
8042,Split pose,2_108.jpg,1,6,58,both
7449,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,370.jpg,0,1,17,both
4751,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_102.jpg,3,11,64,both
5056,Tortoise_Pose,1_141.jpg,1,7,67,both
3790,Scorpion_pose_or_vrischikasana,1_164.jpg,3,12,51,both
7830,Low_Lunge_pose_or_Anjaneyasana_,153.jpg,0,2,40,both
3116,Lord_of_the_Dance_Pose_or_Natarajasana_,187.jpg,0,3,39,both
4312,Sitting pose 1 (normal),2_408.jpg,1,4,57,both
2438,Gate_Pose_or_Parighasana_,112.jpg,0,2,29,both
653,Child_Pose_or_Balasana_,144.jpg,4,14,9,both
4409,Split pose,2_411.jpg,1,6,58,both
4274,Sitting pose 1 (normal),2_263.jpg,1,4,57,both
7721,Half_Moon_Pose_or_Ardha_Chandrasana_,565.jpg,0,2,31,both
7065,Virasana_or_Vajrasana,2_583.jpg,1,5,72,both
6826,Sitting pose 1 (normal),2_164.jpg,1,4,57,both
7728,Handstand_pose_or_Adho_Mukha_Vrksasana_,45.jpg,3,11,32,both
3545,Rajakapotasana,463.jpg,1,8,47,both
2491,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_155.jpg,1,5,30,both
3090,Lord_of_the_Dance_Pose_or_Natarajasana_,176.jpg,0,3,39,both
2532,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_378.jpg,1,5,30,both
5552,Warrior_II_Pose_or_Virabhadrasana_II_,545.jpg,0,3,74,both
5538,Warrior_II_Pose_or_Virabhadrasana_II_,416.jpg,0,3,74,both
4643,Standing_big_toe_hold_pose_or_Utthita_Padangusthasana,209.jpg,0,3,62,both
3567,Rajakapotasana,497.jpg,1,8,47,both
2452,Gate_Pose_or_Parighasana_,23.jpg,0,2,29,both
4696,Supported_Headstand_pose_or_Salamba_Sirsasana_,295.jpg,3,11,63,both
2674,Handstand_pose_or_Adho_Mukha_Vrksasana_,417.jpg,3,11,32,both
2372,Garland_Pose_or_Malasana_,397.jpg,1,4,28,both
3789,Scorpion_pose_or_vrischikasana,1_25.jpg,3,12,51,both
6372,Firefly_Pose_or_Tittibhasana_,100.jpg,2,9,24,both
1420,Eagle_Pose_or_Garudasana_,356.jpg,0,0,18,both
2435,Gate_Pose_or_Parighasana_,310.jpg,0,2,29,both
6874,Split pose,2_324.jpg,1,6,58,both
1204,Crane_(Crow)_Pose_or_Bakasana_,1_60.jpg,2,9,14,both
2123,Fish_Pose_or_Matsyasana_,256.jpg,4,13,25,both
6627,Peacock_Pose_or_Mayurasana_,288.jpg,4,16,42,both
4049,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,2_485.jpg,2,10,55,both
5035,Tortoise_Pose,2_150.jpg,1,7,67,both
6822,Sitting pose 1 (normal),1_459.jpg,1,4,57,both
5307,Upward_Plank_Pose_or_Purvottanasana_,344.jpg,5,17,71,both
1111,Cow_Face_Pose_or_Gomukhasana_,413.jpg,1,5,13,both
2722,Happy_Baby_Pose_or_Ananda_Balasana_,405.jpg,4,13,33,both
6308,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,4_284.jpg,0,2,21,both
1619,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_223.jpg,0,2,21,both
7732,Handstand_pose_or_Adho_Mukha_Vrksasana_,391.jpg,3,11,32,both
3538,Rajakapotasana,448.jpg,1,8,47,both
2757,Happy_Baby_Pose_or_Ananda_Balasana_,109.jpg,4,13,33,both
457,Camel_Pose_or_Ustrasana_,413.jpg,5,17,6,both
843,Cobra_Pose_or_Bhujangasana_,3_170.jpg,4,14,10,both
8030,Split pose,3_73.jpg,1,6,58,both
7263,Camel_Pose_or_Ustrasana_,458.jpg,5,17,6,both
88,Boat_Pose_or_Paripurna_Navasana_,254.jpg,5,19,2,both
6093,Child_Pose_or_Balasana_,343.jpg,4,14,9,both
5274,Upward_Plank_Pose_or_Purvottanasana_,8.jpg,5,17,71,both
2294,Frog_Pose_or_Bhekasana,1_161.jpg,4,14,27,both
7166,Wind_Relieving_pose_or_Pawanmuktasana,349.jpg,4,13,79,both
6626,Peacock_Pose_or_Mayurasana_,61.jpg,4,16,42,both
3801,Scorpion_pose_or_vrischikasana,1_68.jpg,3,12,51,both
6496,Half_Moon_Pose_or_Ardha_Chandrasana_,387.jpg,0,2,31,both
2196,Fish_Pose_or_Matsyasana_,282.jpg,4,13,25,both
4758,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_25.jpg,3,11,64,both
3313,Peacock_Pose_or_Mayurasana_,347.jpg,4,16,42,both
1183,Cow_Face_Pose_or_Gomukhasana_,336.jpg,1,5,13,both
4073,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,3_110.jpg,2,10,55,both
5980,Bharadvaja's_Twist_pose_or_Bharadvajasana_I_,139.jpg,1,5,1,both
1677,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_181.jpg,0,2,21,both
322,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,53.jpg,5,17,5,both
3749,Scale_Pose_or_Tolasana_,1_5.jpg,2,9,50,both
5792,Wild_Thing_pose_or_Camatkarasana_,74.jpg,5,17,78,both
1750,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_137.jpg,0,2,21,both
8287,Warrior_I_Pose_or_Virabhadrasana_I_,1_7.jpg,0,2,75,both
3054,Locust_Pose_or_Salabhasana_,424.jpg,4,14,38,both
7614,Fish_Pose_or_Matsyasana_,481.jpg,4,13,25,both
455,Camel_Pose_or_Ustrasana_,435.jpg,5,17,6,both
6022,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,161.jpg,5,17,5,both
3500,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,1_11.jpg,2,10,46,both
6346,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,2_26.jpg,0,2,22,both
447,Camel_Pose_or_Ustrasana_,330.jpg,5,17,6,both
4236,Sitting pose 1 (normal),3_6.jpg,1,4,57,both
3974,Side-Reclining_Leg_Lift_pose_or_Anantasana_,46.jpg,4,15,54,both
4709,Supported_Headstand_pose_or_Salamba_Sirsasana_,78.jpg,3,11,63,both
4468,Standing_Forward_Bend_pose_or_Uttanasana_,1_246.jpg,0,1,60,both
1237,Crane_(Crow)_Pose_or_Bakasana_,1_140.jpg,2,9,14,both
8009,Sitting pose 1 (normal),1_144.jpg,1,4,57,both
8266,Warrior_III_Pose_or_Virabhadrasana_III_,502.jpg,0,3,73,both
3908,Seated_Forward_Bend_pose_or_Paschimottanasana_,604.jpg,1,7,52,both
3803,Scorpion_pose_or_vrischikasana,1_166.jpg,3,12,51,both
3671,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_181.jpg,1,7,49,both
1059,Corpse_Pose_or_Savasana_,225.jpg,4,13,12,both
1141,Cow_Face_Pose_or_Gomukhasana_,323.jpg,1,5,13,both
5458,Warrior_III_Pose_or_Virabhadrasana_III_,534.jpg,0,3,73,both
2662,Handstand_pose_or_Adho_Mukha_Vrksasana_,113.jpg,3,11,32,both
1576,Extended_Puppy_Pose_or_Uttana_Shishosana_,280.jpg,4,14,20,both
6311,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_256.jpg,0,2,21,both
7013,Tree_Pose_or_Vrksasana_,316.jpg,0,0,68,both
3251,Low_Lunge_pose_or_Anjaneyasana_,40.jpg,0,2,40,both
6273,Eight-Angle_Pose_or_Astavakrasana_,380.jpg,2,10,19,both
2940,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,261.jpg,3,11,37,both
8227,Upward_Plank_Pose_or_Purvottanasana_,458.jpg,5,17,71,both
5992,Boat_Pose_or_Paripurna_Navasana_,205.jpg,5,19,2,both
7495,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_124.jpg,0,2,21,both
4818,Supta_Baddha_Konasana_,3_134.jpg,4,13,65,both
8050,Staff_Pose_or_Dandasana_,316.jpg,1,4,59,both
4944,Supta_Virasana_Vajrasana,3_2.jpg,4,13,66,both
5357,Virasana_or_Vajrasana,2_170.jpg,1,5,72,both
4671,Supported_Headstand_pose_or_Salamba_Sirsasana_,169.jpg,3,11,63,both
1374,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,70.jpg,0,1,17,both
1393,Eagle_Pose_or_Garudasana_,400.jpg,0,0,18,both
2023,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,2_219.jpg,3,11,23,both
382,Camel_Pose_or_Ustrasana_,9.jpg,5,17,6,both
3973,Side-Reclining_Leg_Lift_pose_or_Anantasana_,18.jpg,4,15,54,both
1085,Corpse_Pose_or_Savasana_,274.jpg,4,13,12,both
2099,Firefly_Pose_or_Tittibhasana_,218.jpg,2,9,24,both
7599,Firefly_Pose_or_Tittibhasana_,264.jpg,2,9,24,both
2619,Half_Moon_Pose_or_Ardha_Chandrasana_,103.jpg,0,2,31,both
6114,Cobra_Pose_or_Bhujangasana_,1_97.jpg,4,14,10,both
4601,Standing_Split_pose_or_Urdhva_Prasarita_Eka_Padasana_,1_186.jpg,0,3,61,both
3748,Scale_Pose_or_Tolasana_,1_86.jpg,2,9,50,both
7259,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,632.jpg,5,17,5,both
2954,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,41.jpg,3,11,37,both
1512,Eight-Angle_Pose_or_Astavakrasana_,148.jpg,2,10,19,both
2033,Firefly_Pose_or_Tittibhasana_,292.jpg,2,9,24,both
4355,Split pose,2_341.jpg,1,6,58,both
5045,Tortoise_Pose,1_11.jpg,1,7,67,both
1456,Eagle_Pose_or_Garudasana_,198.jpg,0,0,18,both
867,Cobra_Pose_or_Bhujangasana_,1_399.jpg,4,14,10,both
2100,Firefly_Pose_or_Tittibhasana_,361.jpg,2,9,24,both
3630,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_21.jpg,1,7,49,both
5157,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,429.jpg,5,17,69,both
3034,Locust_Pose_or_Salabhasana_,6.jpg,4,14,38,both
3468,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,2_31.jpg,2,10,46,both
4232,Sitting pose 1 (normal),1_232.jpg,1,4,57,both
7556,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_271.jpg,0,2,22,both
6266,Eight-Angle_Pose_or_Astavakrasana_,388.jpg,2,10,19,both
2032,Firefly_Pose_or_Tittibhasana_,365.jpg,2,9,24,both
6929,Supported_Headstand_pose_or_Salamba_Sirsasana_,504.jpg,3,11,63,both
1407,Eagle_Pose_or_Garudasana_,323.jpg,0,0,18,both
3406,Plow_Pose_or_Halasana_,410.jpg,3,12,45,both
5266,Upward_Plank_Pose_or_Purvottanasana_,512.jpg,5,17,71,both
5562,Warrior_II_Pose_or_Virabhadrasana_II_,297.jpg,0,3,74,both
7649,Frog_Pose_or_Bhekasana,1_43.jpg,4,14,27,both
4903,Supta_Baddha_Konasana_,3_313.jpg,4,13,65,both
5973,Akarna_Dhanurasana,680.jpg,1,8,0,both
6864,Split pose,3_573.jpg,1,6,58,both
7258,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,421.jpg,5,17,5,both
2652,Handstand_pose_or_Adho_Mukha_Vrksasana_,56.jpg,3,11,32,both
642,Child_Pose_or_Balasana_,353.jpg,4,14,9,both
3677,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_341.jpg,1,7,49,both
1594,Extended_Puppy_Pose_or_Uttana_Shishosana_,6.jpg,4,14,20,both
7218,Boat_Pose_or_Paripurna_Navasana_,316.jpg,5,19,2,both
1986,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,1_397.jpg,3,11,23,both
680,Child_Pose_or_Balasana_,435.jpg,4,14,9,both
7235,Bow_Pose_or_Dhanurasana_,51.jpg,5,19,4,both
4078,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,2_251.jpg,2,10,55,both
7749,Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,1_528.jpg,1,7,34,both
879,Cobra_Pose_or_Bhujangasana_,3_365.jpg,4,14,10,both
5691,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,539.jpg,0,1,77,both
6984,Supta_Virasana_Vajrasana,3_1.jpg,4,13,66,both
5887,Yogic_sleep_pose,2_125.jpg,4,13,80,both
3593,Reclining_Hand-to-Big-Toe_Pose_or_Supta_Padangusthasana_,246.jpg,4,13,48,both
6829,Sitting pose 1 (normal),3_108.jpg,1,4,57,both
4756,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_57.jpg,3,11,64,both
8249,Virasana_or_Vajrasana,1_117.jpg,1,5,72,both
148,Bound_Angle_Pose_or_Baddha_Konasana_,1_300.jpg,1,4,3,both
5176,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,253.jpg,5,17,69,both
7913,Scale_Pose_or_Tolasana_,2_204.jpg,2,9,50,both
5646,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,2_623.jpg,1,6,76,both
1492,Eight-Angle_Pose_or_Astavakrasana_,86.jpg,2,10,19,both
2391,Garland_Pose_or_Malasana_,149.jpg,1,4,28,both
4993,Tortoise_Pose,1_139.jpg,1,7,67,both
3862,Seated_Forward_Bend_pose_or_Paschimottanasana_,116.jpg,1,7,52,both
8324,Wild_Thing_pose_or_Camatkarasana_,271.jpg,5,17,78,both
2505,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_425.jpg,1,5,30,both
5537,Warrior_II_Pose_or_Virabhadrasana_II_,143.jpg,0,3,74,both
5356,Virasana_or_Vajrasana,2_168.jpg,1,5,72,both
3984,Side-Reclining_Leg_Lift_pose_or_Anantasana_,8.jpg,4,15,54,both
8048,Staff_Pose_or_Dandasana_,348.jpg,1,4,59,both
1298,Dolphin_Plank_Pose_or_Makara_Adho_Mukha_Svanasana_,48.jpg,4,16,15,both
5739,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,134.jpg,0,1,77,both
4789,Supta_Baddha_Konasana_,2_432.jpg,4,13,65,both
7878,Rajakapotasana,377.jpg,1,8,47,both
5404,Virasana_or_Vajrasana,2_508.jpg,1,5,72,both
1203,Crane_(Crow)_Pose_or_Bakasana_,1_192.jpg,2,9,14,both
5905,Yogic_sleep_pose,1_193.jpg,4,13,80,both
7647,Frog_Pose_or_Bhekasana,1_24.jpg,4,14,27,both
5585,Warrior_I_Pose_or_Virabhadrasana_I_,1_263.jpg,0,2,75,both
3645,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_252.jpg,1,7,49,both
7276,Cat_Cow_Pose_or_Marjaryasana_,2_34.jpg,5,18,7,both
5475,Warrior_III_Pose_or_Virabhadrasana_III_,508.jpg,0,3,73,both
1900,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,2_168.jpg,0,2,22,both
3490,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,2_79.jpg,2,10,46,both
4836,Supta_Baddha_Konasana_,1_485.jpg,4,13,65,both
7324,Child_Pose_or_Balasana_,153.jpg,4,14,9,both
5168,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,384.jpg,5,17,69,both
5498,Warrior_III_Pose_or_Virabhadrasana_III_,395.jpg,0,3,73,both
7779,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,220.jpg,3,11,37,both
5661,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,2_41.jpg,1,6,76,both
1599,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,2_502.jpg,0,2,21,both
2885,Intense_Side_Stretch_Pose_or_Parsvottanasana_,20.jpg,0,1,36,both
7609,Fish_Pose_or_Matsyasana_,8.jpg,4,13,25,both
438,Camel_Pose_or_Ustrasana_,206.jpg,5,17,6,both
7627,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,10.jpg,4,16,26,both
4181,Side_Plank_Pose_or_Vasisthasana_,100.jpg,4,15,56,both
7816,Low_Lunge_pose_or_Anjaneyasana_,52.jpg,0,2,40,both
1625,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_524.jpg,0,2,21,both
6848,Sitting pose 1 (normal),3_191.jpg,1,4,57,both
6459,Gate_Pose_or_Parighasana_,80.jpg,0,2,29,both
1693,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_126.jpg,0,2,21,both
5874,Yogic_sleep_pose,1_9.jpg,4,13,80,both
3368,Plow_Pose_or_Halasana_,519.jpg,3,12,45,both
