,YogaPoses,ImageNumbers,label of class_6,label of class_20,label of class_82,_merge
868,Cobra_Pose_or_Bhujangasana_,3_257.jpg,4,14,10,both
2482,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_160.jpg,1,5,30,both
4926,Supta_Virasana_Vajrasana,1_653.jpg,4,13,66,both
1732,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_510.jpg,0,2,21,both
8167,Tortoise_Pose,1_78.jpg,1,7,67,both
3155,Lord_of_the_Dance_Pose_or_Natarajasana_,551.jpg,0,3,39,both
7774,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,63.jpg,3,11,37,both
7863,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,1_35.jpg,2,10,46,both
4587,Standing_Split_pose_or_Urdhva_Prasarita_Eka_Padasana_,1_87.jpg,0,3,61,both
2963,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,260.jpg,3,11,37,both
5651,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,3_115.jpg,1,6,76,both
4878,Supta_Baddha_Konasana_,2_465.jpg,4,13,65,both
5565,Warrior_II_Pose_or_Virabhadrasana_II_,541.jpg,0,3,74,both
842,Cobra_Pose_or_Bhujangasana_,1_434.jpg,4,14,10,both
7726,Handstand_pose_or_Adho_Mukha_Vrksasana_,223.jpg,3,11,32,both
253,Bow_Pose_or_Dhanurasana_,583.jpg,5,19,4,both
1167,Cow_Face_Pose_or_Gomukhasana_,419.jpg,1,5,13,both
7423,Crane_(Crow)_Pose_or_Bakasana_,1_313.jpg,2,9,14,both
1090,Corpse_Pose_or_Savasana_,469.jpg,4,13,12,both
3656,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_122.jpg,1,7,49,both
3854,Seated_Forward_Bend_pose_or_Paschimottanasana_,356.jpg,1,7,52,both
2365,Garland_Pose_or_Malasana_,112.jpg,1,4,28,both
3707,Scale_Pose_or_Tolasana_,1_169.jpg,2,9,50,both
6991,Tortoise_Pose,2_204.jpg,1,7,67,both
3887,Seated_Forward_Bend_pose_or_Paschimottanasana_,371.jpg,1,7,52,both
5987,Boat_Pose_or_Paripurna_Navasana_,286.jpg,5,19,2,both
334,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,514.jpg,5,17,5,both
2217,Fish_Pose_or_Matsyasana_,115.jpg,4,13,25,both
4793,Supta_Baddha_Konasana_,1_253.jpg,4,13,65,both
826,Cobra_Pose_or_Bhujangasana_,2_114.jpg,4,14,10,both
1309,Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,80.jpg,0,1,16,both
4110,Side_Plank_Pose_or_Vasisthasana_,219.jpg,4,15,56,both
4449,Staff_Pose_or_Dandasana_,469.jpg,1,4,59,both
1738,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_240.jpg,0,2,21,both
6272,Eight-Angle_Pose_or_Astavakrasana_,413.jpg,2,10,19,both
246,Bow_Pose_or_Dhanurasana_,7.jpg,5,19,4,both
4309,Sitting pose 1 (normal),2_48.jpg,1,4,57,both
3117,Lord_of_the_Dance_Pose_or_Natarajasana_,19.jpg,0,3,39,both
3493,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,1_95.jpg,2,10,46,both
2226,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,470.jpg,4,16,26,both
4241,Sitting pose 1 (normal),1_62.jpg,1,4,57,both
2457,Gate_Pose_or_Parighasana_,85.jpg,0,2,29,both
772,Cobra_Pose_or_Bhujangasana_,3_439.jpg,4,14,10,both
4412,Split pose,1_743.jpg,1,6,58,both
1402,Eagle_Pose_or_Garudasana_,75.jpg,0,0,18,both
1493,Eight-Angle_Pose_or_Astavakrasana_,104.jpg,2,10,19,both
56,Bharadvaja's_Twist_pose_or_Bharadvajasana_I_,49.jpg,1,5,1,both
3694,Scale_Pose_or_Tolasana_,1_131.jpg,2,9,50,both
2687,Handstand_pose_or_Adho_Mukha_Vrksasana_,102.jpg,3,11,32,both
542,Cat_Cow_Pose_or_Marjaryasana_,2_573.jpg,5,18,7,both
3295,Peacock_Pose_or_Mayurasana_,69.jpg,4,16,42,both
1495,Eight-Angle_Pose_or_Astavakrasana_,438.jpg,2,10,19,both
1178,Cow_Face_Pose_or_Gomukhasana_,64.jpg,1,5,13,both
1743,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,2_552.jpg,0,2,21,both
147,Bound_Angle_Pose_or_Baddha_Konasana_,1_118.jpg,1,4,3,both
4975,Supta_Virasana_Vajrasana,3_202.jpg,4,13,66,both
2548,Half_Moon_Pose_or_Ardha_Chandrasana_,382.jpg,0,2,31,both
7122,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,2_593.jpg,1,6,76,both
8256,Warrior_III_Pose_or_Virabhadrasana_III_,360.jpg,0,3,73,both
2188,Fish_Pose_or_Matsyasana_,128.jpg,4,13,25,both
341,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,348.jpg,5,17,5,both
2932,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,482.jpg,3,11,37,both
2676,Handstand_pose_or_Adho_Mukha_Vrksasana_,201.jpg,3,11,32,both
7345,Cobra_Pose_or_Bhujangasana_,1_126.jpg,4,14,10,both
747,Cobra_Pose_or_Bhujangasana_,1_508.jpg,4,14,10,both
2631,Half_Moon_Pose_or_Ardha_Chandrasana_,153.jpg,0,2,31,both
1174,Cow_Face_Pose_or_Gomukhasana_,561.jpg,1,5,13,both
5701,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,583.jpg,0,1,77,both
4421,Split pose,2_299.jpg,1,6,58,both
4788,Supta_Baddha_Konasana_,2_416.jpg,4,13,65,both
4837,Supta_Baddha_Konasana_,2_419.jpg,4,13,65,both
5994,Boat_Pose_or_Paripurna_Navasana_,207.jpg,5,19,2,both
4098,Side_Plank_Pose_or_Vasisthasana_,547.jpg,4,15,56,both
7291,Chair_Pose_or_Utkatasana_,208.jpg,0,0,8,both
502,Cat_Cow_Pose_or_Marjaryasana_,1_208.jpg,5,18,7,both
8250,Virasana_or_Vajrasana,1_68.jpg,1,5,72,both
5543,Warrior_II_Pose_or_Virabhadrasana_II_,415.jpg,0,3,74,both
4217,Sitting pose 1 (normal),2_253.jpg,1,4,57,both
6349,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_436.jpg,0,2,22,both
4779,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,1_293.jpg,3,11,64,both
1710,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_43.jpg,0,2,21,both
5899,Yogic_sleep_pose,1_2.jpg,4,13,80,both
2204,Fish_Pose_or_Matsyasana_,228.jpg,4,13,25,both
7180,viparita_virabhadrasana_or_reverse_warrior_pose,367.jpg,0,2,81,both
4184,Side_Plank_Pose_or_Vasisthasana_,574.jpg,4,15,56,both
3932,Shoulder-Pressing_Pose_or_Bhujapidasana_,226.jpg,2,9,53,both
7788,Locust_Pose_or_Salabhasana_,83.jpg,4,14,38,both
6060,Camel_Pose_or_Ustrasana_,385.jpg,5,17,6,both
532,Cat_Cow_Pose_or_Marjaryasana_,2_296.jpg,5,18,7,both
7851,Plow_Pose_or_Halasana_,387.jpg,3,12,45,both
2788,Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,1_27.jpg,1,7,34,both
5424,Virasana_or_Vajrasana,1_270.jpg,1,5,72,both
2516,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_278.jpg,1,5,30,both
2021,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,1_362.jpg,3,11,23,both
2956,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,120.jpg,3,11,37,both
1446,Eagle_Pose_or_Garudasana_,151.jpg,0,0,18,both
6736,Scorpion_pose_or_vrischikasana,1_61.jpg,3,12,51,both
7109,Warrior_I_Pose_or_Virabhadrasana_I_,1_273.jpg,0,2,75,both
1016,Cockerel_Pose,2_424.jpg,2,9,11,both
1434,Eagle_Pose_or_Garudasana_,474.jpg,0,0,18,both
689,Child_Pose_or_Balasana_,477.jpg,4,14,9,both
2302,Frog_Pose_or_Bhekasana,1_5.jpg,4,14,27,both
2293,Frog_Pose_or_Bhekasana,1_79.jpg,4,14,27,both
7502,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_32.jpg,0,2,21,both
1633,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_269.jpg,0,2,21,both
7287,Cat_Cow_Pose_or_Marjaryasana_,2_180.jpg,5,18,7,both
3623,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_224.jpg,1,7,49,both
1339,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,578.jpg,0,1,17,both
3502,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,2_43.jpg,2,10,46,both
7312,Child_Pose_or_Balasana_,34.jpg,4,14,9,both
1198,Crane_(Crow)_Pose_or_Bakasana_,1_455.jpg,2,9,14,both
6841,Sitting pose 1 (normal),1_566.jpg,1,4,57,both
5256,Upward_Facing_Two-Foot_Staff_Pose_or_Dwi_Pada_Viparita_Dandasana_,190.jpg,5,17,70,both
3416,Plow_Pose_or_Halasana_,71.jpg,3,12,45,both
7959,Shoulder-Pressing_Pose_or_Bhujapidasana_,78.jpg,2,9,53,both
7951,Seated_Forward_Bend_pose_or_Paschimottanasana_,470.jpg,1,7,52,both
5457,Warrior_III_Pose_or_Virabhadrasana_III_,494.jpg,0,3,73,both
7748,Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,1_376.jpg,1,7,34,both
6180,Cow_Face_Pose_or_Gomukhasana_,62.jpg,1,5,13,both
3717,Scale_Pose_or_Tolasana_,1_146.jpg,2,9,50,both
5088,Tree_Pose_or_Vrksasana_,252.jpg,0,0,68,both
5118,Tree_Pose_or_Vrksasana_,11.jpg,0,0,68,both
2577,Half_Moon_Pose_or_Ardha_Chandrasana_,462.jpg,0,2,31,both
3736,Scale_Pose_or_Tolasana_,1_63.jpg,2,9,50,both
6219,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,148.jpg,0,1,17,both
4301,Sitting pose 1 (normal),2_215.jpg,1,4,57,both
629,Child_Pose_or_Balasana_,251.jpg,4,14,9,both
19,Akarna_Dhanurasana,104.jpg,1,8,0,both
2620,Half_Moon_Pose_or_Ardha_Chandrasana_,233.jpg,0,2,31,both
1430,Eagle_Pose_or_Garudasana_,565.jpg,0,0,18,both
6738,Scorpion_pose_or_vrischikasana,1_167.jpg,3,12,51,both
8228,Upward_Plank_Pose_or_Purvottanasana_,36.jpg,5,17,71,both
6028,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,218.jpg,5,17,5,both
4940,Supta_Virasana_Vajrasana,1_113.jpg,4,13,66,both
2393,Garland_Pose_or_Malasana_,447.jpg,1,4,28,both
5210,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,9.jpg,5,17,69,both
4483,Standing_Forward_Bend_pose_or_Uttanasana_,1_580.jpg,0,1,60,both
2215,Fish_Pose_or_Matsyasana_,416.jpg,4,13,25,both
4534,Standing_Forward_Bend_pose_or_Uttanasana_,1_191.jpg,0,1,60,both
1877,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_450.jpg,0,2,22,both
4480,Standing_Forward_Bend_pose_or_Uttanasana_,2_1.jpg,0,1,60,both
738,Cobra_Pose_or_Bhujangasana_,1_454.jpg,4,14,10,both
4888,Supta_Baddha_Konasana_,1_244.jpg,4,13,65,both
390,Camel_Pose_or_Ustrasana_,409.jpg,5,17,6,both
4810,Supta_Baddha_Konasana_,2_63.jpg,4,13,65,both
2504,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_388.jpg,1,5,30,both
4016,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,2_282.jpg,2,10,55,both
6046,Camel_Pose_or_Ustrasana_,164.jpg,5,17,6,both
7680,Gate_Pose_or_Parighasana_,230.jpg,0,2,29,both
4672,Supported_Headstand_pose_or_Salamba_Sirsasana_,414.jpg,3,11,63,both
3010,Locust_Pose_or_Salabhasana_,54.jpg,4,14,38,both
6518,Handstand_pose_or_Adho_Mukha_Vrksasana_,212.jpg,3,11,32,both
8280,Warrior_II_Pose_or_Virabhadrasana_II_,336.jpg,0,3,74,both
5868,Yogic_sleep_pose,1_649.jpg,4,13,80,both
7546,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_221.jpg,0,2,22,both
6588,Lord_of_the_Dance_Pose_or_Natarajasana_,137.jpg,0,3,39,both
4589,Standing_Split_pose_or_Urdhva_Prasarita_Eka_Padasana_,1_336.jpg,0,3,61,both
7268,Camel_Pose_or_Ustrasana_,424.jpg,5,17,6,both
3997,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,2_288.jpg,2,10,55,both
234,Bow_Pose_or_Dhanurasana_,382.jpg,5,19,4,both
3403,Plow_Pose_or_Halasana_,558.jpg,3,12,45,both
1261,Crane_(Crow)_Pose_or_Bakasana_,1_172.jpg,2,9,14,both
7843,Pigeon_Pose_or_Kapotasana_,227.jpg,5,17,43,both
4240,Sitting pose 1 (normal),2_114.jpg,1,4,57,both
654,Child_Pose_or_Balasana_,631.jpg,4,14,9,both
5197,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,258.jpg,5,17,69,both
7015,Tree_Pose_or_Vrksasana_,22.jpg,0,0,68,both
7297,Chair_Pose_or_Utkatasana_,392.jpg,0,0,8,both
4663,Standing_big_toe_hold_pose_or_Utthita_Padangusthasana,40.jpg,0,3,62,both
3628,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_93.jpg,1,7,49,both
8265,Warrior_III_Pose_or_Virabhadrasana_III_,442.jpg,0,3,73,both
6954,Supta_Baddha_Konasana_,2_149.jpg,4,13,65,both
1426,Eagle_Pose_or_Garudasana_,219.jpg,0,0,18,both
7907,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_167.jpg,1,7,49,both
2951,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,393.jpg,3,11,37,both
7329,Cobra_Pose_or_Bhujangasana_,3_265.jpg,4,14,10,both
2255,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,5.jpg,4,16,26,both
5101,Tree_Pose_or_Vrksasana_,121.jpg,0,0,68,both
3512,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,2_118.jpg,2,10,46,both
2671,Handstand_pose_or_Adho_Mukha_Vrksasana_,343.jpg,3,11,32,both
6772,Shoulder-Pressing_Pose_or_Bhujapidasana_,86.jpg,2,9,53,both
2221,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,142.jpg,4,16,26,both
5819,Wind_Relieving_pose_or_Pawanmuktasana,409.jpg,4,13,79,both
7242,Bow_Pose_or_Dhanurasana_,562.jpg,5,19,4,both
4072,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,2_169.jpg,2,10,55,both
4948,Supta_Virasana_Vajrasana,4_82.jpg,4,13,66,both
8010,Sitting pose 1 (normal),1_205.jpg,1,4,57,both
4415,Split pose,3_384.jpg,1,6,58,both
7209,Boat_Pose_or_Paripurna_Navasana_,470.jpg,5,19,2,both
6857,Split pose,3_60.jpg,1,6,58,both
6505,Half_Moon_Pose_or_Ardha_Chandrasana_,646.jpg,0,2,31,both
2056,Firefly_Pose_or_Tittibhasana_,102.jpg,2,9,24,both
987,Cockerel_Pose,4_71.jpg,2,9,11,both
18,Akarna_Dhanurasana,67.jpg,1,8,0,both
2107,Firefly_Pose_or_Tittibhasana_,104.jpg,2,9,24,both
1129,Cow_Face_Pose_or_Gomukhasana_,234.jpg,1,5,13,both
5385,Virasana_or_Vajrasana,1_135.jpg,1,5,72,both
5393,Virasana_or_Vajrasana,2_155.jpg,1,5,72,both
119,Boat_Pose_or_Paripurna_Navasana_,433.jpg,5,19,2,both
7558,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_636.jpg,0,2,22,both
2344,Frog_Pose_or_Bhekasana,2_205.jpg,4,14,27,both
8334,Wind_Relieving_pose_or_Pawanmuktasana,49.jpg,4,13,79,both
4931,Supta_Virasana_Vajrasana,4_95.jpg,4,13,66,both
4092,Side_Plank_Pose_or_Vasisthasana_,441.jpg,4,15,56,both
3608,Reclining_Hand-to-Big-Toe_Pose_or_Supta_Padangusthasana_,16.jpg,4,13,48,both
5921,viparita_virabhadrasana_or_reverse_warrior_pose,491.jpg,0,2,81,both
7594,Firefly_Pose_or_Tittibhasana_,202.jpg,2,9,24,both
6147,Cockerel_Pose,2_367.jpg,2,9,11,both
2697,Handstand_pose_or_Adho_Mukha_Vrksasana_,117.jpg,3,11,32,both
7382,Corpse_Pose_or_Savasana_,544.jpg,4,13,12,both
4677,Supported_Headstand_pose_or_Salamba_Sirsasana_,510.jpg,3,11,63,both
1026,Corpse_Pose_or_Savasana_,452.jpg,4,13,12,both
3711,Scale_Pose_or_Tolasana_,1_158.jpg,2,9,50,both
6223,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,66.jpg,0,1,17,both
5169,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,510.jpg,5,17,69,both
8000,Side_Plank_Pose_or_Vasisthasana_,290.jpg,4,15,56,both
2959,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,86.jpg,3,11,37,both
4170,Side_Plank_Pose_or_Vasisthasana_,48.jpg,4,15,56,both
7928,Scorpion_pose_or_vrischikasana,3_289.jpg,3,12,51,both
5744,Wild_Thing_pose_or_Camatkarasana_,94.jpg,5,17,78,both
7838,Peacock_Pose_or_Mayurasana_,44.jpg,4,16,42,both
7305,Chair_Pose_or_Utkatasana_,301.jpg,0,0,8,both
5192,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,223.jpg,5,17,69,both
5489,Warrior_III_Pose_or_Virabhadrasana_III_,413.jpg,0,3,73,both
74,Boat_Pose_or_Paripurna_Navasana_,481.jpg,5,19,2,both
3375,Plow_Pose_or_Halasana_,317.jpg,3,12,45,both
4528,Standing_Forward_Bend_pose_or_Uttanasana_,1_147.jpg,0,1,60,both
1229,Crane_(Crow)_Pose_or_Bakasana_,1_186.jpg,2,9,14,both
8091,Supported_Headstand_pose_or_Salamba_Sirsasana_,563.jpg,3,11,63,both
6945,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_535.jpg,3,11,64,both
6943,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_163.jpg,3,11,64,both
2425,Gate_Pose_or_Parighasana_,520.jpg,0,2,29,both
1425,Eagle_Pose_or_Garudasana_,262.jpg,0,0,18,both
5485,Warrior_III_Pose_or_Virabhadrasana_III_,539.jpg,0,3,73,both
3171,Lord_of_the_Dance_Pose_or_Natarajasana_,423.jpg,0,3,39,both
7603,Firefly_Pose_or_Tittibhasana_,315.jpg,2,9,24,both
5212,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,353.jpg,5,17,69,both
590,Chair_Pose_or_Utkatasana_,211.jpg,0,0,8,both
2427,Gate_Pose_or_Parighasana_,52.jpg,0,2,29,both
3194,Low_Lunge_pose_or_Anjaneyasana_,57.jpg,0,2,40,both
6992,Tortoise_Pose,2_225.jpg,1,7,67,both
6887,Standing_Forward_Bend_pose_or_Uttanasana_,1_595.jpg,0,1,60,both
7985,Side_Plank_Pose_or_Vasisthasana_,141.jpg,4,15,56,both
1600,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_418.jpg,0,2,21,both
367,Camel_Pose_or_Ustrasana_,19.jpg,5,17,6,both
3795,Scorpion_pose_or_vrischikasana,1_127.jpg,3,12,51,both
4817,Supta_Baddha_Konasana_,2_151.jpg,4,13,65,both
3636,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_143.jpg,1,7,49,both
669,Child_Pose_or_Balasana_,240.jpg,4,14,9,both
6608,Low_Lunge_pose_or_Anjaneyasana_,186.jpg,0,2,40,both
7379,Cockerel_Pose,2_179.jpg,2,9,11,both
3648,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_412.jpg,1,7,49,both
4081,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,2_137.jpg,2,10,55,both
4661,Standing_big_toe_hold_pose_or_Utthita_Padangusthasana,458.jpg,0,3,62,both
5409,Virasana_or_Vajrasana,2_408.jpg,1,5,72,both
2847,Heron_Pose_or_Krounchasana_,2_86.jpg,1,8,35,both
6036,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,55.jpg,5,17,5,both
433,Camel_Pose_or_Ustrasana_,350.jpg,5,17,6,both
104,Boat_Pose_or_Paripurna_Navasana_,327.jpg,5,19,2,both
7430,Crane_(Crow)_Pose_or_Bakasana_,2_283.jpg,2,9,14,both
858,Cobra_Pose_or_Bhujangasana_,1_428.jpg,4,14,10,both
4949,Supta_Virasana_Vajrasana,4_162.jpg,4,13,66,both
3088,Lord_of_the_Dance_Pose_or_Natarajasana_,250.jpg,0,3,39,both
6670,Plow_Pose_or_Halasana_,22.jpg,3,12,45,both
4307,Sitting pose 1 (normal),3_2.jpg,1,4,57,both
3395,Plow_Pose_or_Halasana_,431.jpg,3,12,45,both
294,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,26.jpg,5,17,5,both
1507,Eight-Angle_Pose_or_Astavakrasana_,290.jpg,2,10,19,both
4572,Standing_Split_pose_or_Urdhva_Prasarita_Eka_Padasana_,2_51.jpg,0,3,61,both
3702,Scale_Pose_or_Tolasana_,2_72.jpg,2,9,50,both
4151,Side_Plank_Pose_or_Vasisthasana_,164.jpg,4,15,56,both
7266,Camel_Pose_or_Ustrasana_,584.jpg,5,17,6,both
1601,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_544.jpg,0,2,21,both
4542,Standing_Forward_Bend_pose_or_Uttanasana_,1_67.jpg,0,1,60,both
6552,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,256.jpg,3,11,37,both
632,Child_Pose_or_Balasana_,448.jpg,4,14,9,both
4487,Standing_Forward_Bend_pose_or_Uttanasana_,1_213.jpg,0,1,60,both
2575,Half_Moon_Pose_or_Ardha_Chandrasana_,654.jpg,0,2,31,both
2890,Intense_Side_Stretch_Pose_or_Parsvottanasana_,175.jpg,0,1,36,both
5297,Upward_Plank_Pose_or_Purvottanasana_,243.jpg,5,17,71,both
6334,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_292.jpg,0,2,22,both
3722,Scale_Pose_or_Tolasana_,1_53.jpg,2,9,50,both
2210,Fish_Pose_or_Matsyasana_,208.jpg,4,13,25,both
7302,Chair_Pose_or_Utkatasana_,193.jpg,0,0,8,both
6271,Eight-Angle_Pose_or_Astavakrasana_,339.jpg,2,10,19,both
837,Cobra_Pose_or_Bhujangasana_,3_85.jpg,4,14,10,both
5511,Warrior_II_Pose_or_Virabhadrasana_II_,422.jpg,0,3,74,both
7267,Camel_Pose_or_Ustrasana_,187.jpg,5,17,6,both
8154,Supta_Virasana_Vajrasana,3_41.jpg,4,13,66,both
8322,Wild_Thing_pose_or_Camatkarasana_,197.jpg,5,17,78,both
2359,Garland_Pose_or_Malasana_,412.jpg,1,4,28,both
7921,Scale_Pose_or_Tolasana_,1_174.jpg,2,9,50,both
869,Cobra_Pose_or_Bhujangasana_,3_113.jpg,4,14,10,both
6196,Crane_(Crow)_Pose_or_Bakasana_,1_408.jpg,2,9,14,both
5363,Virasana_or_Vajrasana,2_46.jpg,1,5,72,both
2971,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,273.jpg,3,11,37,both
5816,Wind_Relieving_pose_or_Pawanmuktasana,336.jpg,4,13,79,both
862,Cobra_Pose_or_Bhujangasana_,3_322.jpg,4,14,10,both
6664,Plow_Pose_or_Halasana_,320.jpg,3,12,45,both
7689,Gate_Pose_or_Parighasana_,32.jpg,0,2,29,both
2712,Handstand_pose_or_Adho_Mukha_Vrksasana_,338.jpg,3,11,32,both
1894,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_483.jpg,0,2,22,both
8158,Supta_Virasana_Vajrasana,4_195.jpg,4,13,66,both
3353,Plank_Pose_or_Kumbhakasana_,115.jpg,4,16,44,both
4284,Sitting pose 1 (normal),2_5.jpg,1,4,57,both
7884,Reclining_Hand-to-Big-Toe_Pose_or_Supta_Padangusthasana_,182.jpg,4,13,48,both
7493,Extended_Puppy_Pose_or_Uttana_Shishosana_,95.jpg,4,14,20,both
7285,Cat_Cow_Pose_or_Marjaryasana_,2_375.jpg,5,18,7,both
491,Cat_Cow_Pose_or_Marjaryasana_,1_158.jpg,5,18,7,both
1519,Eight-Angle_Pose_or_Astavakrasana_,136.jpg,2,10,19,both
349,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,269.jpg,5,17,5,both
3363,Plank_Pose_or_Kumbhakasana_,75.jpg,4,16,44,both
1343,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,438.jpg,0,1,17,both
5730,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,693.jpg,0,1,77,both
5591,Warrior_I_Pose_or_Virabhadrasana_I_,1_30.jpg,0,2,75,both
134,Boat_Pose_or_Paripurna_Navasana_,540.jpg,5,19,2,both
6246,Eagle_Pose_or_Garudasana_,91.jpg,0,0,18,both
5320,Upward_Plank_Pose_or_Purvottanasana_,37.jpg,5,17,71,both
5323,Upward_Plank_Pose_or_Purvottanasana_,30.jpg,5,17,71,both
6762,Seated_Forward_Bend_pose_or_Paschimottanasana_,292.jpg,1,7,52,both
5025,Tortoise_Pose,2_494.jpg,1,7,67,both
1307,Dolphin_Plank_Pose_or_Makara_Adho_Mukha_Svanasana_,38.jpg,4,16,15,both
476,Cat_Cow_Pose_or_Marjaryasana_,2_58.jpg,5,18,7,both
7177,Yogic_sleep_pose,1_549.jpg,4,13,80,both
4919,Supta_Virasana_Vajrasana,3_104.jpg,4,13,66,both
8001,Side_Plank_Pose_or_Vasisthasana_,49.jpg,4,15,56,both
4226,Sitting pose 1 (normal),1_93.jpg,1,4,57,both
472,Cat_Cow_Pose_or_Marjaryasana_,1_14.jpg,5,18,7,both
4763,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_543.jpg,3,11,64,both
6775,Side-Reclining_Leg_Lift_pose_or_Anantasana_,42.jpg,4,15,54,both
6161,Corpse_Pose_or_Savasana_,271.jpg,4,13,12,both
2678,Handstand_pose_or_Adho_Mukha_Vrksasana_,92.jpg,3,11,32,both
5145,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,179.jpg,5,17,69,both
6101,Cobra_Pose_or_Bhujangasana_,3_502.jpg,4,14,10,both
1320,Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,256.jpg,0,1,16,both
1981,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,1_217.jpg,3,11,23,both
3485,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,2_41.jpg,2,10,46,both
7969,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,2_192.jpg,2,10,55,both
647,Child_Pose_or_Balasana_,24.jpg,4,14,9,both
5031,Tortoise_Pose,1_60.jpg,1,7,67,both
4861,Supta_Baddha_Konasana_,2_609.jpg,4,13,65,both
